0xf26d1bb347a59f6c283c53156519cc1b1abaca51,151116510.180026,No
0xdc351121342d0d25c80203201386323c1dcc7365,366342855.771621,No
0xfdaae0c5a7a56c8265b9f86cf8cd934a494e3733,376674.21503398,No
0x51df7a457ae235225c740d85b6a65573ba81b211,37505.28742204,No
0x3839acf1ee7699d1f46b1be840d8ad8317fdf757,176970.721648415,No
0x74f54b4435eff8d5f680644cc6482434eb9221db,52605.28742204,No
0x72ba1965320ab5352fd6d68235cc3c5306a6ffa2,65284.93394793,No
0x648aa14e4424e0825a5ce739c8c68610e143fb79,278506.44536537,No
0xdd23abb2227b4a3add86051810e03791f41c34e4,37422.03742204,No
0xbde6aa3c89db77002df747776d2830cf9090d94d,35605.28742204,No
0x85d2cc6e3c3fd8bd6ac259f8eea25698bd6e8704,183389.74622801,No
0x1c5eb68630ccd90c3152fb9dee3a1c2a7201631d,37422.03742204,No
0x0409d28e409448e543c610b369ee7d2b58c15f57,56386.28742204,No
0xfb43e405745384be949dabc3d3cc826b7f2bd1fb,5.28742203999755,No
0x505e20c0fb8252ca7ac21d54d5432eccd4f2d076,789.87961965,No
0x02b5e3987a3c0f92c9bed607dd2a6b99725d3e10,52605.28742204,No
0x785b70b908e1458bdae818c03d7b8e6688b025e6,7898.79619646,No
0x90c56af54c7aad5bae421ffc4ab43d5053fdca3c,37422.03742204,No
0x2e419a06feb47d5f640636a55a814757fa10edf9,37422.03742204,No
0x73f2e04f047931e85b62e4f2652b156199000e14,211602.716725184,No
0xe742238845698542cb54a760328c99bcc20e6154,8080.70294529387,No
0x9b94add40a6bb66d7a5531a36b043d0b030ecfb0,37422.03742204,No
0x0e16fa45c87caf641822e1c55b36dec5995209f3,52605.28742204,No
0x4db7bf94ee45fa0cf1af969cb301ea6db5573cd4,54326.4201487727,No
0xca768c37ba6ec3d67be7b47bbe1f1c94ca216f46,61970.67787104,No
0xc69e49f64bab2b1d2e7fe43e2511729fc9b8dbb3,52605.28742204,No
0xdf0203ccf5a1caee0b0ab27db88613a2da3237f3,52605.28742204,No
0x1df428833f2c9fb1ef098754e5d710432450d706,200015.47,No
